ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Name,Metadata_Series,Metadata_Time,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
10,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_009.tif,0,cleaned,0,009,6995,368.0,241.0,1.0,1.1700787033534015,0.7977758677673038,1.0,0.7256976864820002,0.7582979490907995,123.43585738646796,122.5275479229059,35.35533905932738,13.642960798719177,12.529964086141668,79.8489954161323,74.42615815102317,-82.04606110589782,340.46999999999923,0.9569738012175935,369.08849177984274,225.2072909220872,0,6,3.5725754369424583,5.7424571512156986,nan,106.45538429020829,6,10,0.03355936818755218,9.0,5,5.159559741007797,-2.5208644177186272
10,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_009.tif,0,cleaned,0,009,8808,225.0,255.0,1.0,1.0667615414771725,0.7032383219821469,1.0,0.6896875734085036,0.8247337093626709,125.8618123479539,130.23056476879765,44.40720662234904,16.494428134583842,14.866068747318506,89.02938149414928,89.48198304602758,67.96720685836904,366.34199999999896,0.9734748010610078,222.71548592188918,253.09411898274297,0,7,21.836211464584338,4.646981784210411,nan,84.27831583396939,7,10,0.25909643837214635,9.0,6,-1.2209236500433178,-4.48372447230517
10,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_009.tif,0,cleaned,0,009,3768,113.0,303.0,1.0,1.0456566236722153,0.39407237187601685,1.0,0.6977777777777778,0.7796982414809898,73.66349488460193,76.15773105863909,27.65863337187866,10.381888799044436,9.433981132056603,67.08203932499369,67.7026015708868,73.473059692547,246.43199999999956,0.9344079355238689,111.9495753715499,304.44267515923565,0,8,24.048888112051657,5.842773333195415,nan,90.14249590492786,9,10,0.26678746656200547,9.0,7,4.720870587419213,-3.44258349498449
10,9,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_009.tif,0,cleaned,0,009,3579,511.0,311.0,1.0,1.041368649515392,0.4533205250023822,1.0,0.8037278239389176,0.778052137671715,72.6429190892264,79.20227269466452,33.24154027718932,13.861790068910297,12.727922061357855,60.0,64.7500898588431,-82.38064690302002,240.4259999999996,0.9545272703027069,484.17965912266,312.69907795473597,0,9,93.43331704993116,70.61598656741597,nan,161.01909088314588,10,10,0.5802623560813495,9.0,8,26.07438583551601,-65.6257873262494
10,10,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_009.tif,0,cleaned,0,009,4476,450.0,386.0,1.0,1.169034005573115,0.8085314586936869,1.0,0.6235720256338813,0.7228276471321694,99.34925673037047,101.84301645179212,29.154759474226502,10.92205975172759,9.899494936611665,61.518289963229634,58.46236370463462,-56.00046450527639,278.9539999999994,0.9391523289970626,452.2475424486148,387.6615281501341,0,10,14.719734411092423,11.02208165950497,nan,101.42518597523488,10,10,0.14512898615425324,9.0,8,-5.857730838529164,9.33666286914871
10,11,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_009.tif,0,cleaned,0,009,2004,232.0,511.0,1.0,1.3775525981033918,0.7884748360158282,1.0,0.548440065681445,0.5093424530001556,71.34950203317374,77.10382610480494,20.615528128088304,7.811621024057968,7.280109889280518,50.06859962860671,43.88472523895119,-57.251463910676314,222.35599999999988,0.8138071065989848,235.25049900199602,487.8507984031936,0,11,0.0,0.0,nan,0.0,16,1,nan,0.0,0,0.0,0.0
11,1,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,5413,119.0,0.0,1.0,1.4531641887612319,0.8866166679561179,1.0,0.716005291005291,0.5246202702717822,128.24889989484367,139.0898989862312,49.49747468305833,17.187106265627868,15.0,53.0,59.31575870440824,4.245789167762798,360.0819999999992,0.9117399359946102,110.99944577868095,22.984666543506375,0,1,40.37641497053285,26.41595654437905,nan,183.92594874181503,2,11,0.21952538642174413,10.0,1,-24.98128252588279,-8.587099831523183
11,2,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,6473,310.0,104.0,1.0,1.134893630327547,0.6809900516048527,1.0,0.5930914421843504,0.5885718647211158,110.18043408607153,107.8702924812944,30.870698080866262,11.383670122168205,10.295630140987,83.8,80.68432388847953,-47.06298832130121,371.7559999999989,0.9079814840791133,299.77305731500076,116.58798084350379,0,2,21.639315534828988,6.909207705264878,nan,82.66631455072057,3,11,0.26176702871581403,10.0,3,-6.767660224862595,-1.3913756485235496
11,3,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,10464,103.0,149.0,1.0,1.3357465640152049,0.8486775428347417,1.0,0.5485714285714286,0.5045993988069013,166.4669750729878,183.50476833041697,43.965895873961216,15.097475996098233,13.0,90.40953829870284,88.04614853087334,-23.986609237379703,510.48199999999844,0.8339509862522414,111.66695336391437,144.60626911314984,0,3,27.63641813916095,15.143597049457494,nan,138.86445104327893,5,11,0.19901722817848966,10.0,5,9.287955993484317,-11.960869745107857
11,4,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,6676,375.0,192.0,1.0,1.3865887647319295,0.8964513890040158,1.0,0.6719001610305958,0.637679336010709,140.13176460530076,142.30249470757707,32.0,12.059258416128701,11.0,64.11943051730118,62.098282287314156,-74.90258407661807,362.7119999999993,0.9348176153469157,371.08942480527264,212.54823247453564,0,4,15.665815015957824,12.816219947815444,nan,119.27160423802373,6,11,0.13134572236233552,10.0,6,2.0009330254299016,-12.659058447551558
11,5,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,10588,227.0,249.0,1.0,1.0931928713619365,0.571609383599769,1.0,0.5704741379310345,0.5528955207268669,132.4936880847299,147.12239802287073,48.373546489791295,16.730816698283896,14.317821063276353,107.36620715581039,108.71449943135792,64.89570532270406,490.5579999999981,0.87122521188184,229.04268983755193,248.21798262183603,0,5,29.217101407481174,7.98812964344826,nan,92.26644547741765,7,11,0.3166600951873897,10.0,7,6.32720391566275,-4.876136360906941
11,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,2573,511.0,314.0,1.0,1.249735060060967,0.6993732304424779,1.0,0.5914942528735632,0.5486048132156828,73.54183060514212,86.02325267042627,32.526911934581186,11.156273948727915,9.899494936611665,49.0,52.56451329212778,89.18155913352929,242.76999999999973,0.8576666666666667,492.1566265060241,310.3890400310921,0,6,98.27051102607277,8.30471455523475,nan,169.32380543838062,10,11,0.5803703192923739,10.0,9,7.976967383364126,-2.310037923643847
11,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,2729,107.0,327.0,1.0,1.0575943621454644,0.5969012339109908,1.0,0.6961734693877552,0.7379940722219557,66.80508783626868,69.58448102845921,23.53720459187964,8.852635495190926,8.0,53.1560171773823,53.598705634478534,82.32490646074957,215.5659999999997,0.9222710375126734,108.76621473067057,324.8768779772811,0,7,3.380074573551998,20.6806776914809,nan,110.82317359640875,9,11,0.03049970925630964,10.0,8,-3.1833606408793287,20.434202818045435
11,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,4976,451.0,391.0,1.0,1.1279884353592877,0.7836333480212139,1.0,0.6750780084113417,0.7935390054205698,101.41045805608479,102.30347012687302,31.827660925679098,11.978216215850864,10.816653826391969,64.34671708797582,62.998571028809685,-54.46020266350962,280.71199999999936,0.9657447840853954,451.00502411575565,389.866961414791,0,8,13.051187568255024,2.5313608380367905,nan,103.95654681327167,10,11,0.12554464310648722,10.0,10,-1.242518332859163,2.2054332646569037
11,9,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_010.tif,0,cleaned,0,010,2575,231.0,511.0,1.0,1.126209677018159,0.7318041338541735,1.0,0.729875283446712,0.7113157065127437,70.94312283070352,78.24321056807422,25.96150997149434,10.30760188235401,9.486832980505138,52.43434938902763,48.34880310800693,-43.317177269909706,213.28599999999994,0.9324642404490313,237.9040776699029,486.29553398058255,0,9,3.0757644856214514,3.0757644856214514,nan,3.0757644856214514,16,2,1.0,10.0,11,2.653578667906885,-1.5552644226110601
12,1,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,6705,97.0,0.0,1.0,1.453131850278706,0.8558278410784239,1.0,0.6802962662337663,0.4775957276888518,139.67045181642908,135.19245541079576,46.87216658103186,15.257118226517063,13.0,76.0,72.24604575713279,-11.725937380837308,420.02399999999864,0.8219933799190879,100.81058911260253,31.068158090976883,0,1,46.64565071709853,13.005984613243161,nan,196.9319333550582,2,12,0.23686179240925245,11.0,1,-10.188856666078422,8.083491547470508
12,2,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,3007,511.0,89.0,1.0,1.4992382542054103,0.8927788778575478,1.0,0.6425213675213676,0.5801056253525583,97.56007837653121,103.4842983258813,39.05124837953327,13.705909730612001,12.041594578792296,44.0,43.95034160927703,85.58117760197194,255.22199999999958,0.9783634293151131,494.74093781177254,92.85500498836049,0,2,0.0,0.0,nan,0.0,17,1,nan,0.0,0,0.0,0.0
12,3,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,7332,280.0,121.0,1.0,1.0892133845085976,0.5344145732515608,1.0,0.6488495575221239,0.6160891298787491,108.74342549953862,121.46192819151193,36.71511950137164,12.86604145970649,11.40175425099138,91.9955329469414,91.91238927676726,-37.731440065804435,386.71799999999894,0.8890505638413969,291.8375613747954,119.59328968903436,0,3,21.182793478392647,8.485515722337658,nan,91.15183027305822,3,12,0.23239021547824754,11.0,2,-7.935495940205328,3.0053088455305783
12,4,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,14981,107.0,137.0,1.0,1.2525441791810514,0.7758127442996151,1.0,0.6358119005177829,0.5155472533124873,184.51828888464112,188.3454273402994,44.01136216933077,16.424972288669256,14.866068747318506,124.54751678706337,116.4242538189883,5.339770404727554,604.283999999998,0.8298803456680702,107.2373673319538,141.92370335758628,0,4,32.75540194909472,5.178551095380102,nan,144.04300213865903,5,12,0.2274001614987421,11.0,3,-4.429586031960568,-2.6825657555635587
12,5,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,6963,392.0,155.0,1.0,1.7663433700631113,0.9313048917435335,1.0,0.49978466838931956,0.48325744352124805,165.984013467133,175.6160584912439,32.28002478313795,11.329937990279488,9.848857801796104,65.64631479359869,60.45811299327185,-72.65677145887663,425.5139999999988,0.8862725132056261,384.16659485853796,169.02269136866292,0,5,60.63397031012883,45.44760835468721,nan,164.71921259271093,6,12,0.3681050276755146,11.0,4,13.07717005326532,-43.52554110587272
12,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,10215,224.0,249.0,1.0,1.0965936895784163,0.6618299658754674,1.0,0.6609083850931677,0.604201853131293,134.90555652438258,138.75518008348374,44.40720662234904,16.062029262879772,14.0,107.90945843396767,101.13248796102745,81.58694445107778,460.9279999999987,0.893075712537157,221.32334801762116,249.5492902594224,0,6,21.502837643025686,7.833301868230791,nan,100.09974734564844,7,12,0.2148141050623787,11.0,5,-7.719341819930776,1.3313076375863773
12,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,3879,111.0,327.0,1.0,1.085572742587507,0.7001987094719019,1.0,0.6734375,0.7146986727093169,84.17452168129537,89.45389874119518,28.0,10.178566962372372,9.055385138137417,62.389471498371854,60.09623261673382,71.9199598869484,261.1579999999995,0.9152902312411515,109.8692962103635,322.14746068574374,0,7,6.243618095529523,2.9438932559086797,nan,113.76706685231743,9,12,0.054880716083103805,11.0,7,1.103081479692932,-2.729417291537345
12,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,5557,439.0,398.0,1.0,1.2085815402390545,0.8139066101190084,1.0,0.5890396438414246,0.7001176113568702,112.90606514853978,114.23659658795863,31.827660925679098,11.83817833413868,10.770329614269007,67.2238815046642,65.59794093848608,-51.29966109895056,315.8199999999992,0.9227065172270654,449.9371963289545,386.7012776678064,0,8,16.382845109640048,3.340929476685659,nan,107.29747628995733,10,12,0.15268621104719707,11.0,8,-1.0678277868011605,-3.165683746984598
12,9,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_011.tif,0,cleaned,0,011,3181,236.0,482.0,1.0,1.0885252230830913,0.2982404103555776,1.0,0.6885281385281385,0.6036885596073154,67.85315278773203,78.54934754662193,24.758836806279895,9.394476624713466,8.602325267042627,63.30332892865454,64.76520903286851,-54.916900246314874,257.32399999999984,0.8904128761371588,233.2942470921094,482.89625903803835,0,9,5.326760915960851,5.72761801196351,nan,8.80338249758496,16,3,0.6050811625443,11.0,9,-4.6098305777935025,-3.3992749425441957
13,1,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_012.tif,0,cleaned,0,012,4734,95.0,0.0,1.0,1.65882302047966,0.9294639001666527,1.0,0.7013333333333334,0.5003609986824129,132.4539411046955,134.5362404707371,40.607881008493905,14.680748476332576,13.0,49.0,48.86399095672511,6.024256022111473,344.8079999999992,0.8834561910982551,106.19433882551753,20.250950570342205,0,1,45.90408153640933,12.08291105304462,nan,209.01484440810282,2,13,0.21962115497778387,12.0,1,5.383749712915005,-10.817207520634678
